,cnt_age,cnt_home,duration,hh_id,part_age,hh_size,ID
41624,9.0,0,5.0,Mo08HH2994,10.0,3,2913
41625,8.0,0,4.0,Mo08HH2994,10.0,3,2913
41626,10.0,0,4.0,Mo08HH2994,10.0,3,2913
41627,9.0,0,5.0,Mo08HH2994,10.0,3,2913
41628,10.0,0,1.0,Mo08HH2994,10.0,3,2913
41629,10.0,0,1.0,Mo08HH2994,10.0,3,2913
41630,67.0,1,5.0,Mo08HH2995,73.0,2,2914
41631,10.0,1,5.0,Mo08HH2996,19.0,5,2915
41632,21.0,0,5.0,Mo08HH2996,19.0,5,2915
41633,39.0,1,3.0,Mo08HH2996,19.0,5,2915
41634,42.0,1,4.0,Mo08HH2997,70.0,3,2916
41635,74.0,1,5.0,Mo08HH2997,70.0,3,2916
41636,95.0,1,5.0,Mo08HH2997,70.0,3,2916
41637,47.0,0,4.0,Mo08HH2997,70.0,3,2916
41638,72.0,1,4.0,Mo08HH2997,70.0,3,2916
41639,78.0,0,4.0,Mo08HH2997,70.0,3,2916
41640,46.0,1,3.0,Mo08HH2997,70.0,3,2916
41641,15.0,1,2.0,Mo08HH2997,70.0,3,2916
41643,47.0,1,2.0,Mo08HH2997,70.0,3,2916
41644,78.0,0,3.0,Mo08HH2997,70.0,3,2916
41645,68.0,0,3.0,Mo08HH2997,70.0,3,2916
41646,50.0,0,3.0,Mo08HH2997,70.0,3,2916
41647,45.0,0,3.0,Mo08HH2997,70.0,3,2916
41648,70.0,0,3.0,Mo08HH2997,70.0,3,2916
41649,60.0,0,3.0,Mo08HH2997,70.0,3,2916
41650,43.0,0,3.0,Mo08HH2997,70.0,3,2916
41651,13.0,0,5.0,Mo08HH2998,38.0,4,2917
41652,7.0,1,5.0,Mo08HH2998,38.0,4,2917
41653,35.0,1,5.0,Mo08HH2998,38.0,4,2917
41654,37.0,0,2.0,Mo08HH2998,38.0,4,2917
41655,37.0,0,2.0,Mo08HH2998,38.0,4,2917
41656,27.0,0,2.0,Mo08HH2998,38.0,4,2917
41657,42.0,0,2.0,Mo08HH2998,38.0,4,2917
41658,47.0,0,3.0,Mo08HH2998,38.0,4,2917
41659,52.0,0,2.0,Mo08HH2998,38.0,4,2917
41660,72.0,0,2.0,Mo08HH2998,38.0,4,2917
41661,40.0,0,4.0,Mo08HH2998,38.0,4,2917
41662,55.0,0,2.0,Mo08HH2998,38.0,4,2917
41663,35.0,0,2.0,Mo08HH2998,38.0,4,2917
41664,25.0,0,2.0,Mo08HH2998,38.0,4,2917
41665,45.0,0,4.0,Mo08HH2998,38.0,4,2917
41666,47.0,0,4.0,Mo08HH2998,38.0,4,2917
41667,37.0,0,5.0,Mo08HH2998,38.0,4,2917
41668,39.0,0,5.0,Mo08HH2998,38.0,4,2917
41669,61.0,0,5.0,Mo08HH2998,38.0,4,2917
41670,56.0,0,4.0,Mo08HH2998,38.0,4,2917
41671,38.0,1,5.0,Mo08HH2998,38.0,4,2917
41672,32.0,1,5.0,Mo08HH2998,38.0,4,2917
41673,40.0,1,5.0,Mo08HH2998,38.0,4,2917
41674,35.0,1,5.0,Mo08HH2998,38.0,4,2917
41675,42.0,0,5.0,Mo08HH2998,38.0,4,2917
41676,52.0,0,4.0,Mo08HH2998,38.0,4,2917
41677,25.0,1,4.0,Mo08HH2998,38.0,4,2917
41678,22.0,1,5.0,Mo08HH2998,38.0,4,2917
41679,47.0,1,5.0,Mo08HH2999,34.0,1,2918
41680,34.0,0,5.0,Mo08HH2999,34.0,1,2918
41681,31.0,0,5.0,Mo08HH2999,34.0,1,2918
41682,33.0,0,5.0,Mo08HH2999,34.0,1,2918
41683,41.0,0,5.0,Mo08HH2999,34.0,1,2918
41684,37.0,0,5.0,Mo08HH2999,34.0,1,2918
41685,65.0,0,3.0,Mo08HH2999,34.0,1,2918
41686,65.0,0,3.0,Mo08HH2999,34.0,1,2918
41687,65.0,0,3.0,Mo08HH2999,34.0,1,2918
41688,65.0,0,3.0,Mo08HH2999,34.0,1,2918
41689,55.0,0,3.0,Mo08HH2999,34.0,1,2918
41690,55.0,0,3.0,Mo08HH2999,34.0,1,2918
41691,39.0,0,3.0,Mo08HH2999,34.0,1,2918
41692,65.0,0,3.0,Mo08HH2999,34.0,1,2918
41693,32.0,0,3.0,Mo08HH2999,34.0,1,2918
41694,32.0,0,3.0,Mo08HH2999,34.0,1,2918
41695,52.0,0,5.0,Mo08HH2999,34.0,1,2918
41696,28.0,0,5.0,Mo08HH2999,34.0,1,2918
41697,44.0,0,5.0,Mo08HH2999,34.0,1,2918
41698,57.0,0,2.0,Mo08HH2999,34.0,1,2918
41699,32.0,0,2.0,Mo08HH2999,34.0,1,2918
41700,52.0,0,1.0,Mo08HH2999,34.0,1,2918
41701,37.0,0,2.0,Mo08HH2999,34.0,1,2918
41702,42.0,0,2.0,Mo08HH2999,34.0,1,2918
41703,34.0,0,2.0,Mo08HH2999,34.0,1,2918
41704,37.0,0,2.0,Mo08HH2999,34.0,1,2918
41705,35.0,0,3.0,Mo08HH2999,34.0,1,2918
41706,37.0,0,3.0,Mo08HH2999,34.0,1,2918
41707,34.0,0,2.0,Mo08HH2999,34.0,1,2918
41708,16.0,0,5.0,Mo08HH3000,18.0,3,2919
41709,43.0,0,2.0,Mo08HH3000,18.0,3,2919
41710,50.0,0,2.0,Mo08HH3000,18.0,3,2919
41711,18.0,0,2.0,Mo08HH3000,18.0,3,2919
41712,46.0,1,4.0,Mo08HH3000,18.0,3,2919
41713,47.0,1,4.0,Mo08HH3000,18.0,3,2919
41714,67.0,1,4.0,Mo08HH3000,18.0,3,2919
41715,74.0,1,4.0,Mo08HH3000,18.0,3,2919
41716,47.0,1,5.0,Mo08HH3001,52.0,3,2920
41717,18.0,1,5.0,Mo08HH3001,52.0,3,2920
41718,83.0,0,5.0,Mo08HH3001,52.0,3,2920
41719,52.0,0,5.0,Mo08HH3001,52.0,3,2920
41720,21.0,0,5.0,Mo08HH3001,52.0,3,2920
41721,17.0,1,5.0,Mo08HH3002,13.0,5,2921
41722,18.0,1,5.0,Mo08HH3002,13.0,5,2921
41723,16.0,1,4.0,Mo08HH3002,13.0,5,2921
41724,42.0,1,5.0,Mo08HH3002,13.0,5,2921
41725,42.0,1,5.0,Mo08HH3002,13.0,5,2921
41726,11.0,0,4.0,Mo08HH3002,13.0,5,2921
41727,65.0,0,1.0,Mo08HH3002,13.0,5,2921
41728,65.0,0,1.0,Mo08HH3002,13.0,5,2921
41729,65.0,0,1.0,Mo08HH3002,13.0,5,2921
41730,65.0,0,1.0,Mo08HH3002,13.0,5,2921
41731,65.0,0,1.0,Mo08HH3002,13.0,5,2921
41732,35.0,0,1.0,Mo08HH3002,13.0,5,2921
41733,11.0,0,4.0,Mo08HH3003,11.0,4,2922
41734,11.0,0,4.0,Mo08HH3003,11.0,4,2922
41735,12.0,0,4.0,Mo08HH3003,11.0,4,2922
41736,12.0,0,4.0,Mo08HH3003,11.0,4,2922
41737,11.0,0,4.0,Mo08HH3003,11.0,4,2922
41738,11.0,0,4.0,Mo08HH3003,11.0,4,2922
41739,12.0,0,4.0,Mo08HH3003,11.0,4,2922
41740,13.0,0,4.0,Mo08HH3003,11.0,4,2922
41741,12.0,0,4.0,Mo08HH3003,11.0,4,2922
41742,35.0,1,5.0,Mo08HH3003,11.0,4,2922
41743,10.0,1,5.0,Mo08HH3003,11.0,4,2922
41744,11.0,0,3.0,Mo08HH3003,11.0,4,2922
41745,11.0,0,3.0,Mo08HH3003,11.0,4,2922
41746,11.0,0,3.0,Mo08HH3003,11.0,4,2922
41747,12.0,0,3.0,Mo08HH3003,11.0,4,2922
41748,12.0,0,3.0,Mo08HH3003,11.0,4,2922
41749,13.0,0,3.0,Mo08HH3003,11.0,4,2922
41750,22.0,0,3.0,Mo08HH3003,11.0,4,2922
41751,14.0,0,4.0,Mo08HH3003,11.0,4,2922
41752,10.0,0,4.0,Mo08HH3003,11.0,4,2922
41753,11.0,0,4.0,Mo08HH3003,11.0,4,2922
41754,39.0,0,4.0,Mo08HH3003,11.0,4,2922
41755,40.0,0,4.0,Mo08HH3003,11.0,4,2922
41756,10.0,0,4.0,Mo08HH3003,11.0,4,2922
41757,38.0,0,4.0,Mo08HH3003,11.0,4,2922
41758,40.0,0,4.0,Mo08HH3003,11.0,4,2922
41759,16.0,0,1.0,Mo08HH3003,11.0,4,2922
41760,47.0,0,1.0,Mo08HH3003,11.0,4,2922
41761,53.0,0,1.0,Mo08HH3003,11.0,4,2922
41762,34.0,1,5.0,Mo08HH3004,11.0,4,2923
41763,10.0,0,5.0,Mo08HH3004,11.0,4,2923
41764,11.0,0,5.0,Mo08HH3004,11.0,4,2923
41765,11.0,0,5.0,Mo08HH3004,11.0,4,2923
41766,11.0,0,5.0,Mo08HH3004,11.0,4,2923
41767,10.0,0,5.0,Mo08HH3004,11.0,4,2923
41768,10.0,0,5.0,Mo08HH3004,11.0,4,2923
41769,21.0,1,5.0,Mo08HH3004,11.0,4,2923
41770,42.0,1,5.0,Mo08HH3004,11.0,4,2923
41771,30.0,0,5.0,Mo08HH3004,11.0,4,2923
41772,41.0,1,3.0,Mo08HH3005,8.0,5,2924
41773,10.0,1,3.0,Mo08HH3005,8.0,5,2924
41774,8.0,1,3.0,Mo08HH3005,8.0,5,2924
41775,30.0,0,2.0,Mo08HH3005,8.0,5,2924
41776,50.0,0,4.0,Mo08HH3005,8.0,5,2924
41777,55.0,0,4.0,Mo08HH3005,8.0,5,2924
41778,45.0,0,4.0,Mo08HH3005,8.0,5,2924
41779,60.0,0,4.0,Mo08HH3005,8.0,5,2924
41780,24.0,1,5.0,Mo08HH3005,8.0,5,2924
41781,9.0,0,5.0,Mo08HH3005,8.0,5,2924
41782,10.0,1,4.0,Mo08HH3005,8.0,5,2924
41783,50.0,1,3.0,Mo08HH3006,47.0,2,2925
41784,57.0,0,2.0,Mo08HH3006,47.0,2,2925
41785,57.0,0,2.0,Mo08HH3006,47.0,2,2925
41786,32.0,0,2.0,Mo08HH3006,47.0,2,2925
41787,47.0,0,1.0,Mo08HH3006,47.0,2,2925
41788,52.0,0,3.0,Mo08HH3006,47.0,2,2925
41789,47.0,0,1.0,Mo08HH3006,47.0,2,2925
41790,57.0,0,2.0,Mo08HH3006,47.0,2,2925
41791,32.0,0,2.0,Mo08HH3006,47.0,2,2925
41792,22.0,0,2.0,Mo08HH3006,47.0,2,2925
41793,47.0,0,1.0,Mo08HH3006,47.0,2,2925
41794,52.0,0,2.0,Mo08HH3006,47.0,2,2925
41795,57.0,0,2.0,Mo08HH3006,47.0,2,2925
41796,52.0,1,3.0,Mo08HH3006,47.0,2,2925
41797,82.0,0,4.0,Mo08HH3006,47.0,2,2925
41798,52.0,1,5.0,Mo08HH3006,47.0,2,2925
41799,6.0,1,5.0,Mo08HH3007,9.0,4,2926
41800,38.0,1,1.0,Mo08HH3007,9.0,4,2926
41801,39.0,1,5.0,Mo08HH3007,9.0,4,2926
41802,9.0,0,2.0,Mo08HH3007,9.0,4,2926
41803,8.0,0,2.0,Mo08HH3007,9.0,4,2926
41804,8.0,0,2.0,Mo08HH3007,9.0,4,2926
41805,10.0,0,2.0,Mo08HH3007,9.0,4,2926
41806,39.0,1,1.0,Mo08HH3007,9.0,4,2926
41807,6.0,1,4.0,Mo08HH3007,9.0,4,2926
41808,38.0,1,4.0,Mo08HH3007,9.0,4,2926
41809,39.0,1,5.0,Mo08HH3007,9.0,4,2926
41810,57.0,0,2.0,Mo08HH3008,57.0,1,2927
41811,57.0,0,1.0,Mo08HH3008,57.0,1,2927
41812,32.0,0,1.0,Mo08HH3008,57.0,1,2927
41813,32.0,0,2.0,Mo08HH3008,57.0,1,2927
41814,42.0,0,4.0,Mo08HH3008,57.0,1,2927
41815,48.0,0,4.0,Mo08HH3008,57.0,1,2927
41816,28.0,0,3.0,Mo08HH3008,57.0,1,2927
41817,59.0,0,4.0,Mo08HH3008,57.0,1,2927
41818,48.0,0,4.0,Mo08HH3008,57.0,1,2927
41819,32.0,0,4.0,Mo08HH3008,57.0,1,2927
41820,47.0,0,4.0,Mo08HH3008,57.0,1,2927
41821,29.0,0,4.0,Mo08HH3008,57.0,1,2927
41822,37.0,0,2.0,Mo08HH3008,57.0,1,2927
41823,29.0,0,1.0,Mo08HH3008,57.0,1,2927
41824,28.0,0,2.0,Mo08HH3008,57.0,1,2927
41825,32.0,0,1.0,Mo08HH3008,57.0,1,2927
41826,33.0,1,1.0,Mo08HH3009,34.0,4,2928
41827,47.0,0,1.0,Mo08HH3009,34.0,4,2928
41828,52.0,0,4.0,Mo08HH3009,34.0,4,2928
41829,33.0,0,4.0,Mo08HH3009,34.0,4,2928
41830,37.0,0,4.0,Mo08HH3009,34.0,4,2928
41831,52.0,0,3.0,Mo08HH3009,34.0,4,2928
41832,42.0,0,5.0,Mo08HH3009,34.0,4,2928
41833,42.0,0,5.0,Mo08HH3009,34.0,4,2928
41834,35.0,0,5.0,Mo08HH3009,34.0,4,2928
41835,35.0,0,3.0,Mo08HH3009,34.0,4,2928
41836,50.0,0,4.0,Mo08HH3009,34.0,4,2928
41837,37.0,0,2.0,Mo08HH3009,34.0,4,2928
41838,37.0,0,2.0,Mo08HH3009,34.0,4,2928
41839,2.0,1,4.0,Mo08HH3009,34.0,4,2928
41840,4.0,1,4.0,Mo08HH3009,34.0,4,2928
41841,42.0,0,1.0,Mo08HH3009,34.0,4,2928
41842,52.0,0,1.0,Mo08HH3009,34.0,4,2928
41843,45.0,1,4.0,Mo08HH3010,21.0,5,2929
41844,45.0,1,4.0,Mo08HH3010,21.0,5,2929
41845,17.0,1,4.0,Mo08HH3010,21.0,5,2929
41846,21.0,1,4.0,Mo08HH3010,21.0,5,2929
41847,52.0,0,4.0,Mo08HH3010,21.0,5,2929
41848,52.0,0,4.0,Mo08HH3010,21.0,5,2929
41849,10.0,1,3.0,Mo08HH3010,21.0,5,2929
41850,42.0,1,1.0,Mo08HH3010,21.0,5,2929
41851,49.0,1,4.0,Mo08HH3011,24.0,4,2930
41852,21.0,1,4.0,Mo08HH3011,24.0,4,2930
41853,73.0,1,4.0,Mo08HH3011,24.0,4,2930
41854,31.0,0,5.0,Mo08HH3011,24.0,4,2930
41855,21.0,0,5.0,Mo08HH3011,24.0,4,2930
41856,33.0,0,5.0,Mo08HH3011,24.0,4,2930
41857,36.0,0,5.0,Mo08HH3011,24.0,4,2930
41858,66.0,0,5.0,Mo08HH3011,24.0,4,2930
41859,65.0,0,5.0,Mo08HH3011,24.0,4,2930
41860,42.0,0,5.0,Mo08HH3011,24.0,4,2930
41861,34.0,0,5.0,Mo08HH3011,24.0,4,2930
41862,48.0,0,5.0,Mo08HH3011,24.0,4,2930
41863,50.0,0,5.0,Mo08HH3011,24.0,4,2930
41864,42.0,0,5.0,Mo08HH3011,24.0,4,2930
41865,43.0,0,5.0,Mo08HH3011,24.0,4,2930
41866,38.0,0,5.0,Mo08HH3011,24.0,4,2930
41867,32.0,0,5.0,Mo08HH3011,24.0,4,2930
41868,28.0,0,4.0,Mo08HH3011,24.0,4,2930
41869,39.0,0,4.0,Mo08HH3011,24.0,4,2930
41870,46.0,0,4.0,Mo08HH3011,24.0,4,2930
41871,51.0,0,5.0,Mo08HH3011,24.0,4,2930
41872,57.0,0,5.0,Mo08HH3011,24.0,4,2930
41873,19.0,0,4.0,Mo08HH3011,24.0,4,2930
41874,22.0,0,5.0,Mo08HH3011,24.0,4,2930
41875,26.0,0,5.0,Mo08HH3011,24.0,4,2930
41876,56.0,0,4.0,Mo08HH3011,24.0,4,2930
41877,54.0,0,5.0,Mo08HH3011,24.0,4,2930
41878,48.0,1,4.0,Mo08HH3011,24.0,4,2930
41879,23.0,0,5.0,Mo08HH3011,24.0,4,2930
41880,29.0,0,4.0,Mo08HH3011,24.0,4,2930
41881,59.0,0,5.0,Mo08HH3011,24.0,4,2930
41882,47.0,0,4.0,Mo08HH3011,24.0,4,2930
41883,52.0,0,5.0,Mo08HH3011,24.0,4,2930
41884,43.0,0,5.0,Mo08HH3011,24.0,4,2930
41885,37.0,0,5.0,Mo08HH3011,24.0,4,2930
41886,26.0,0,4.0,Mo08HH3011,24.0,4,2930
41887,18.0,0,3.0,Mo08HH3012,35.0,3,2931
41888,18.0,0,3.0,Mo08HH3012,35.0,3,2931
41889,18.0,0,3.0,Mo08HH3012,35.0,3,2931
41890,18.0,0,3.0,Mo08HH3012,35.0,3,2931
41891,18.0,0,3.0,Mo08HH3012,35.0,3,2931
41892,18.0,0,3.0,Mo08HH3012,35.0,3,2931
41893,18.0,0,3.0,Mo08HH3012,35.0,3,2931
41894,18.0,0,3.0,Mo08HH3012,35.0,3,2931
41895,18.0,0,3.0,Mo08HH3012,35.0,3,2931
41896,22.0,0,3.0,Mo08HH3012,35.0,3,2931
41897,22.0,0,3.0,Mo08HH3012,35.0,3,2931
41898,42.0,0,2.0,Mo08HH3012,35.0,3,2931
41899,42.0,0,1.0,Mo08HH3012,35.0,3,2931
41900,37.0,0,1.0,Mo08HH3012,35.0,3,2931
41901,22.0,0,5.0,Mo08HH3012,35.0,3,2931
41902,5.0,1,5.0,Mo08HH3012,35.0,3,2931
41903,33.0,1,5.0,Mo08HH3012,35.0,3,2931
41904,37.0,0,1.0,Mo08HH3012,35.0,3,2931
41905,42.0,1,5.0,Mo08HH3013,11.0,4,2932
41906,45.0,1,5.0,Mo08HH3013,11.0,4,2932
41907,12.0,1,5.0,Mo08HH3013,11.0,4,2932
41908,75.0,1,3.0,Mo08HH3013,11.0,4,2932
41909,71.0,1,3.0,Mo08HH3013,11.0,4,2932
41910,42.0,0,1.0,Mo08HH3013,11.0,4,2932
41911,46.0,0,1.0,Mo08HH3013,11.0,4,2932
41912,11.0,0,4.0,Mo08HH3013,11.0,4,2932
41913,47.0,0,1.0,Mo08HH3013,11.0,4,2932
41914,32.0,0,1.0,Mo08HH3013,11.0,4,2932
41915,17.0,0,1.0,Mo08HH3013,11.0,4,2932
41916,15.0,0,1.0,Mo08HH3013,11.0,4,2932
41917,22.0,0,4.0,Mo08HH3013,11.0,4,2932
41918,22.0,0,4.0,Mo08HH3013,11.0,4,2932
41919,47.0,0,4.0,Mo08HH3013,11.0,4,2932
41920,20.0,0,2.0,Mo08HH3013,11.0,4,2932
41921,16.0,0,1.0,Mo08HH3013,11.0,4,2932
41922,13.0,0,2.0,Mo08HH3013,11.0,4,2932
41923,15.0,0,2.0,Mo08HH3013,11.0,4,2932
41924,44.0,0,1.0,Mo08HH3013,11.0,4,2932
41925,42.0,0,1.0,Mo08HH3013,11.0,4,2932
41926,44.0,1,5.0,Mo08HH3014,8.0,4,2933
41927,35.0,1,2.0,Mo08HH3014,8.0,4,2933
41928,63.0,1,3.0,Mo08HH3014,8.0,4,2933
41929,50.0,1,3.0,Mo08HH3014,8.0,4,2933
41930,39.0,0,3.0,Mo08HH3014,8.0,4,2933
41931,47.0,0,1.0,Mo08HH3014,8.0,4,2933
41932,4.0,0,5.0,Mo08HH3014,8.0,4,2933
41933,37.0,0,2.0,Mo08HH3014,8.0,4,2933
41934,40.0,0,2.0,Mo08HH3014,8.0,4,2933
41935,37.0,0,2.0,Mo08HH3014,8.0,4,2933
41936,8.0,0,2.0,Mo08HH3014,8.0,4,2933
41937,8.0,0,2.0,Mo08HH3014,8.0,4,2933
41938,9.0,0,2.0,Mo08HH3014,8.0,4,2933
41939,4.0,0,2.0,Mo08HH3014,8.0,4,2933
41940,6.0,0,2.0,Mo08HH3014,8.0,4,2933
41941,32.0,0,1.0,Mo08HH3014,8.0,4,2933
41942,50.0,0,1.0,Mo08HH3014,8.0,4,2933
41943,32.0,0,2.0,Mo08HH3014,8.0,4,2933
41944,27.0,0,2.0,Mo08HH3014,8.0,4,2933
41945,52.0,0,2.0,Mo08HH3014,8.0,4,2933
41946,42.0,0,1.0,Mo08HH3014,8.0,4,2933
41947,32.0,0,1.0,Mo08HH3014,8.0,4,2933
41948,8.0,0,5.0,Mo08HH3014,8.0,4,2933
41949,35.0,0,2.0,Mo08HH3014,8.0,4,2933
41950,8.0,0,2.0,Mo08HH3014,8.0,4,2933
41951,5.0,0,2.0,Mo08HH3014,8.0,4,2933
41952,57.0,0,3.0,Mo08HH3014,8.0,4,2933
41953,62.0,0,3.0,Mo08HH3014,8.0,4,2933
41954,30.0,0,1.0,Mo08HH3014,8.0,4,2933
41955,37.0,0,1.0,Mo08HH3014,8.0,4,2933
41956,37.0,0,1.0,Mo08HH3014,8.0,4,2933
41957,37.0,0,1.0,Mo08HH3014,8.0,4,2933
41958,37.0,0,1.0,Mo08HH3014,8.0,4,2933
41959,39.0,0,1.0,Mo08HH3014,8.0,4,2933
41960,37.0,0,2.0,Mo08HH3014,8.0,4,2933
41961,27.0,1,5.0,Mo08HH3015,21.0,3,2934
41962,42.0,0,1.0,Mo08HH3015,21.0,3,2934
41963,47.0,0,2.0,Mo08HH3015,21.0,3,2934
41964,47.0,0,2.0,Mo08HH3015,21.0,3,2934
41965,47.0,0,2.0,Mo08HH3015,21.0,3,2934
41966,32.0,0,1.0,Mo08HH3015,21.0,3,2934
41967,18.0,0,1.0,Mo08HH3015,21.0,3,2934
41968,27.0,0,2.0,Mo08HH3015,21.0,3,2934
41969,55.0,0,2.0,Mo08HH3015,21.0,3,2934
41970,9.0,0,2.0,Mo08HH3015,21.0,3,2934
41971,45.0,0,2.0,Mo08HH3015,21.0,3,2934
41972,37.0,0,1.0,Mo08HH3015,21.0,3,2934
41973,27.0,1,1.0,Mo08HH3015,21.0,3,2934
41974,32.0,0,2.0,Mo08HH3015,21.0,3,2934
41975,34.0,1,4.0,Mo08HH3016,31.0,2,2935
41976,32.0,0,1.0,Mo08HH3016,31.0,2,2935
41977,47.0,1,3.0,Mo08HH3016,31.0,2,2935
41978,1.0,0,1.0,Mo08HH3016,31.0,2,2935
41979,1.0,0,1.0,Mo08HH3016,31.0,2,2935
41980,11.0,0,1.0,Mo08HH3016,31.0,2,2935
41981,32.0,0,1.0,Mo08HH3016,31.0,2,2935
41982,42.0,0,2.0,Mo08HH3016,31.0,2,2935
41983,37.0,0,1.0,Mo08HH3016,31.0,2,2935
41984,42.0,0,3.0,Mo08HH3016,31.0,2,2935
41985,32.0,0,1.0,Mo08HH3016,31.0,2,2935
41986,27.0,0,1.0,Mo08HH3016,31.0,2,2935
41987,42.0,1,1.0,Mo08HH3017,58.0,3,2936
41988,55.0,1,1.0,Mo08HH3017,58.0,3,2936
41989,56.0,1,1.0,Mo08HH3017,58.0,3,2936
41990,50.0,1,1.0,Mo08HH3017,58.0,3,2936
41991,17.0,1,1.0,Mo08HH3017,58.0,3,2936
41992,53.0,1,1.0,Mo08HH3017,58.0,3,2936
41993,28.0,1,1.0,Mo08HH3017,58.0,3,2936
41994,30.0,1,1.0,Mo08HH3017,58.0,3,2936
41995,25.0,1,1.0,Mo08HH3017,58.0,3,2936
41996,13.0,1,1.0,Mo08HH3017,58.0,3,2936
41997,19.0,1,1.0,Mo08HH3017,58.0,3,2936
41998,20.0,1,1.0,Mo08HH3017,58.0,3,2936
41999,3.0,1,1.0,Mo08HH3017,58.0,3,2936
42000,15.0,1,1.0,Mo08HH3017,58.0,3,2936
42001,11.0,1,1.0,Mo08HH3017,58.0,3,2936
42002,7.0,1,1.0,Mo08HH3017,58.0,3,2936
42003,8.0,1,1.0,Mo08HH3017,58.0,3,2936
42004,12.0,1,1.0,Mo08HH3017,58.0,3,2936
42006,16.0,1,1.0,Mo08HH3017,58.0,3,2936
42007,24.0,0,5.0,Mo08HH3018,26.0,3,2937
42008,52.0,1,1.0,Mo08HH3018,26.0,3,2937
42009,36.0,0,4.0,Mo08HH3018,26.0,3,2937
42010,46.0,0,4.0,Mo08HH3018,26.0,3,2937
42011,41.0,0,1.0,Mo08HH3018,26.0,3,2937
42012,42.0,0,1.0,Mo08HH3018,26.0,3,2937
42013,37.0,0,1.0,Mo08HH3018,26.0,3,2937
42014,37.0,0,1.0,Mo08HH3018,26.0,3,2937
42015,36.0,0,3.0,Mo08HH3018,26.0,3,2937
42016,43.0,0,2.0,Mo08HH3018,26.0,3,2937
42017,42.0,0,1.0,Mo08HH3018,26.0,3,2937
42018,33.0,0,4.0,Mo08HH3018,26.0,3,2937
42019,28.0,0,4.0,Mo08HH3018,26.0,3,2937
42020,25.0,1,3.0,Mo08HH3018,26.0,3,2937
42021,35.0,0,4.0,Mo08HH3018,26.0,3,2937
42022,1.0,0,3.0,Mo08HH3018,26.0,3,2937
42023,4.0,0,1.0,Mo08HH3018,26.0,3,2937
42024,12.0,1,5.0,Mo08HH3019,45.0,7,2938
42025,20.0,1,4.0,Mo08HH3019,45.0,7,2938
42026,24.0,1,3.0,Mo08HH3019,45.0,7,2938
42027,54.0,1,4.0,Mo08HH3019,45.0,7,2938
42028,48.0,0,4.0,Mo08HH3019,45.0,7,2938
42029,51.0,0,4.0,Mo08HH3019,45.0,7,2938
42030,34.0,0,4.0,Mo08HH3019,45.0,7,2938
42031,57.0,0,3.0,Mo08HH3019,45.0,7,2938
42032,27.0,1,2.0,Mo08HH3019,45.0,7,2938
42033,18.0,0,4.0,Mo08HH3019,45.0,7,2938
42034,18.0,0,4.0,Mo08HH3019,45.0,7,2938
42035,19.0,0,4.0,Mo08HH3019,45.0,7,2938
42036,18.0,0,4.0,Mo08HH3019,45.0,7,2938
42037,18.0,0,4.0,Mo08HH3019,45.0,7,2938
42038,18.0,0,4.0,Mo08HH3019,45.0,7,2938
42039,18.0,0,4.0,Mo08HH3019,45.0,7,2938
42040,18.0,0,4.0,Mo08HH3019,45.0,7,2938
42041,18.0,0,4.0,Mo08HH3019,45.0,7,2938
42042,18.0,0,4.0,Mo08HH3019,45.0,7,2938
42043,18.0,0,4.0,Mo08HH3019,45.0,7,2938
42044,18.0,0,4.0,Mo08HH3019,45.0,7,2938
42045,18.0,0,4.0,Mo08HH3019,45.0,7,2938
42046,27.0,0,2.0,Mo08HH3019,45.0,7,2938
42047,14.0,1,5.0,Mo08HH3020,17.0,3,2939
42048,38.0,1,5.0,Mo08HH3020,17.0,3,2939
42049,18.0,0,4.0,Mo08HH3020,17.0,3,2939
42050,17.0,0,5.0,Mo08HH3020,17.0,3,2939
42051,14.0,0,5.0,Mo08HH3020,17.0,3,2939
42052,17.0,0,5.0,Mo08HH3020,17.0,3,2939
42053,18.0,0,3.0,Mo08HH3020,17.0,3,2939
42054,18.0,0,3.0,Mo08HH3020,17.0,3,2939
42055,17.0,0,5.0,Mo08HH3020,17.0,3,2939
42056,16.0,0,5.0,Mo08HH3020,17.0,3,2939
42057,19.0,0,3.0,Mo08HH3020,17.0,3,2939
42058,17.0,0,5.0,Mo08HH3020,17.0,3,2939
42059,17.0,0,4.0,Mo08HH3020,17.0,3,2939
42060,22.0,0,5.0,Mo08HH3020,17.0,3,2939
42061,18.0,0,2.0,Mo08HH3020,17.0,3,2939
42062,18.0,0,5.0,Mo08HH3020,17.0,3,2939
42063,18.0,0,3.0,Mo08HH3020,17.0,3,2939
42064,17.0,0,5.0,Mo08HH3020,17.0,3,2939
42065,20.0,0,5.0,Mo08HH3020,17.0,3,2939
42066,19.0,0,5.0,Mo08HH3020,17.0,3,2939
42067,16.0,0,5.0,Mo08HH3020,17.0,3,2939
42068,17.0,0,5.0,Mo08HH3020,17.0,3,2939
42069,19.0,0,5.0,Mo08HH3020,17.0,3,2939
42070,18.0,0,5.0,Mo08HH3020,17.0,3,2939
42071,17.0,0,4.0,Mo08HH3020,17.0,3,2939
42072,15.0,0,5.0,Mo08HH3020,17.0,3,2939
42073,14.0,0,5.0,Mo08HH3020,17.0,3,2939
42074,25.0,0,4.0,Mo08HH3020,17.0,3,2939
42075,53.0,1,4.0,Mo08HH3021,13.0,3,2940
